Timestamp    | Direction  | Target   | Bytes | Payload Data
4.462215     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.463299     | IN         | 8.3      | 5     | fd fd fd 13 fd
4.470324     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.471220     | IN         | 8.3      | 5     | fd fd 28 13 fd
4.479619     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.480300     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.481199     | IN         | 8.3      | 5     | fd fd fd 10 fd
4.488448     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.489162     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.490303     | IN         | 8.3      | 5     | fd fd fd 14 fd
4.497291     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.498237     | IN         | 8.3      | 5     | fd fd 28 13 fd
4.506576     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.507496     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.508169     | IN         | 8.3      | 5     | fd fd fd 10 fd
4.515417     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.516342     | IN         | 8.3      | 5     | fd fd 28 13 fd
4.524262     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.525160     | IN         | 8.3      | 5     | fd fd 28 15 fd
4.533543     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.534239     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.535144     | IN         | 8.3      | 5     | fd fd fd 11 fd
4.542387     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.543291     | IN         | 8.3      | 5     | fd fd 28 14 fd
4.551469     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.552144     | IN         | 8.3      | 5     | fd fd 28 13 fd
4.560513     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.561202     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.562122     | IN         | 8.3      | 5     | fd fd fd 12 fd
4.569595     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.570264     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.571181     | IN         | 8.3      | 5     | fd fd fd 14 fd
4.578872     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.579329     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.580247     | IN         | 8.3      | 5     | fd fd fd 12 fd
4.587499     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.588220     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.589303     | IN         | 8.3      | 5     | fd fd fd 15 fd
4.596330     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.597227     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.598134     | IN         | 8.3      | 5     | fd fd fd 14 fd
4.605624     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.606306     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.607203     | IN         | 8.3      | 5     | fd fd fd 12 fd
4.614681     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.615149     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.616311     | IN         | 8.3      | 5     | fd fd fd 16 fd
4.623534     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.624196     | IN         | 8.3      | 5     | fd fd 28 14 fd
4.632847     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.633266     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.634172     | IN         | 8.3      | 5     | fd fd fd 15 fd
4.641661     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.642136     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.643247     | IN         | 8.3      | 5     | fd fd fd 22 fd
4.650274     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.651171     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.652298     | IN         | 8.3      | 5     | fd fd fd 2b fd
4.659782     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.660245     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.661150     | IN         | 8.3      | 5     | fd fd fd 30 fd
4.668401     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.669297     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.670224     | IN         | 8.3      | 5     | fd fd fd 36 fd
4.674745     | IN         | 8.3      | 5     | fd fd fd 90 fd
4.675206     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.676333     | IN         | 8.3      | 5     | fd fd fd 7f fd
4.677474     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.678149     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.679275     | IN         | 8.3      | 5     | fd fd fd 3c fd
4.686981     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.687676     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.688392     | IN         | 8.3      | 5     | fd fd fd 3f fd
4.698996     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.699445     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.700129     | IN         | 8.3      | 5     | fd fd fd 3f fd
4.707372     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.708293     | IN         | 8.3      | 5     | fd fd 28 3f fd
4.716210     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.717122     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.718284     | IN         | 8.3      | 5     | fd fd fd 3e fd
4.725061     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.725546     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.726184     | IN         | 8.3      | 5     | fd fd fd 3e fd
4.734383     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.735256     | IN         | 8.3      | 5     | fd fd 28 3c fd
4.743188     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.744310     | IN         | 8.3      | 5     | fd fd 28 3c fd
4.752266     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.753164     | IN         | 8.3      | 5     | fd fd 28 3b fd
4.761314     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.762234     | IN         | 8.3      | 5     | fd fd 28 3b fd
4.770147     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.771289     | IN         | 8.3      | 5     | fd fd 28 3b fd
4.779493     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.780133     | IN         | 8.3      | 5     | fd fd 28 3c fd
4.788280     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.789202     | IN         | 8.3      | 5     | fd fd 28 3d fd
4.797355     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.798256     | IN         | 8.3      | 5     | fd fd 28 3d fd
4.806233     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.807325     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.808230     | IN         | 8.3      | 5     | fd fd fd 3f fd
4.815024     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.815480     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.816155     | IN         | 8.3      | 5     | fd fd fd 3f fd
4.828395     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.829315     | IN         | 8.3      | 5     | fd fd 28 41 fd
4.837231     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.838195     | IN         | 8.3      | 5     | fd fd 28 41 fd
4.846079     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.847003     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.847441     | IN         | 8.3      | 5     | fd fd fd 43 fd
4.855403     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.856276     | IN         | 8.3      | 5     | fd fd 28 44 fd
4.864205     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.865370     | IN         | 8.3      | 5     | fd fd 28 44 fd
4.873050     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.873523     | IN         | 8.3      | 5     | fd fd fd 28 fd
